"","team2","Season","team1","Margin","Won","Team.x","Conference.x","Team.y","Conference.y","Rank.x","AdjEM.x","AdjOE.x","AdjDE.x","AdjT.x","Luck.x","SOS.x","OppAdjOE.x","OppAdjDE.x","NonConSOS.x","eFGPct.x","TOPct.x","ORPct.x","FTRate.x","OppeFGPct.x","OppTOPct.x","OppORPct.x","OppFTRate.x","FGPct3.x","FGPct2.x","FTPct.x","BlkPct.x","StlPct.x","AssistPct.x","PctFGA3.x","OppFGPct3.x","OppFGPct2.x","OppFTPct.x","OppBlkPct.x","OppStlPct.x","OppAssistPct.x","OppPctFGA3.x","PctPtsFrom1.x","PctPtsFrom2.x","PctPtsFrom3.x","OppPctPtsFrom1.x","OppPctPtsFrom2.x","OppPctPtsFrom3.x","WinPct.x","SRS.x","PPG.x","FGMPG.x","FGPCT.x","FGM3PG.x","ORBPG.x","TRBPG.x","AstPG.x","StlPG.x","BlkPG.x","TOPG.x","ASTtoTO.x","OppFGMPG.x","OppFGPCT.x","OppFGM3PG.x","OppORBPG.x","OppTRBPG.x","OppAstPG.x","OppStlPG.x","OppBlkPG.x","OppTOPG.x","OppASTtoTO.x","Rank.y","AdjEM.y","AdjOE.y","AdjDE.y","AdjT.y","Luck.y","SOS.y","OppAdjOE.y","OppAdjDE.y","NonConSOS.y","eFGPct.y","TOPct.y","ORPct.y","FTRate.y","OppeFGPct.y","OppTOPct.y","OppORPct.y","OppFTRate.y","FGPct3.y","FGPct2.y","FTPct.y","BlkPct.y","StlPct.y","AssistPct.y","PctFGA3.y","OppFGPct3.y","OppFGPct2.y","OppFTPct.y","OppBlkPct.y","OppStlPct.y","OppAssistPct.y","OppPctFGA3.y","PctPtsFrom1.y","PctPtsFrom2.y","PctPtsFrom3.y","OppPctPtsFrom1.y","OppPctPtsFrom2.y","OppPctPtsFrom3.y","WinPct.y","SRS.y","PPG.y","FGMPG.y","FGPCT.y","FGM3PG.y","ORBPG.y","TRBPG.y","AstPG.y","StlPG.y","BlkPG.y","TOPG.y","ASTtoTO.y","OppFGMPG.y","OppFGPCT.y","OppFGM3PG.y","OppORBPG.y","OppTRBPG.y","OppAstPG.y","OppStlPG.y","OppBlkPG.y","OppTOPG.y","OppASTtoTO.y"
"1",1102,2006,1228,9,1,"illinois","B10","air force","MWC",-0.639171468019948,0.536434385364669,0.0610645077589212,-0.800659832732285,-0.841684801873735,-0.868932647845627,0.233116574762005,-0.181731457139953,-0.597640855239778,-0.98436254707779,0.168113202239319,0.0229570800752074,0.819597776693831,-1.42782740433491,-0.465275842309786,0.499977519750349,-0.657987078408997,0.656655419194898,-0.00405907963414476,0.189439875759774,-1.79213400008941,-1.21278524355229,-0.388854108192085,0.601196434481665,0.531664245885582,-0.560955442616978,-0.291466755223131,0.152100487552182,-1.1787161505557,-0.380960439519846,-0.340813169362378,-0.167900400575374,-1.91619856365675,0.130351108217712,0.757397759304207,0.81974422341054,-0.186689645753903,-0.485682730380806,0.381835783848092,0.427284959182583,-0.771509934384848,-0.125823892712789,-0.0941368684294163,0.427772655307059,NA,-0.0601403590928585,0.343738411429733,-0.676644236869748,-1.31018979016875,-0.175726125112663,0.307012298437911,-1.48006238838833,-0.344605191402387,NA,NA,-1.39570341872316,NA,NA,NA,NA,NA,-0.0268484564879658,-0.367686276852146,0.036557907062159,0.679388943258982,-2.91421267153176,-0.391664422960631,-0.864724392284239,-1.19748272380129,0.17662079478221,-1.76851863783528,2.38522538918747,0.250686754950828,-2.42379091084657,-1.16829260001295,1.04904052166773,1.92545678919757,1.53903565250704,-0.548279855339465,1.57433704509587,1.89527836948087,1.2027936581286,1.69077862390361,-1.31885955977831,1.81311955507547,3.22784679762743,-0.0279492751770271,1.32452667937791,1.95413981438368,-1.13973788170563,2.05567396125268,-0.0824223419025684,0.0498661056698987,-1.47846447144439,-2.63729721834184,3.13561499546413,-0.448249120031062,0.534882807055017,-0.224838777962113,0.325357173744378,-0.471506629567548,-1.89602043802555,-1.96924490594776,1.0213799039729,1.78231915294841,NA,-3.70644163289198,-0.0767961313880782,0.722585778830728,-1.47572792208964,-1.07399229508102,0.828334901485897,-1.75795098046579,0.860356991358287,NA,NA,-1.51672920178098,NA,NA,NA,NA,NA
"2",1103,2011,1323,13,1,"notre dame","BE","akron","MAC",-0.555802342640433,0.534047311886217,1.06556241650597,0.323369262967852,-0.589805355817256,1.32064134763417,0.856820554069489,0.291654449219627,-1.17802200948723,-0.540867106025187,0.63842440982052,-0.901623576320266,-0.350382255347187,1.41756493304509,0.00625343642384813,-1.89028679059093,-0.79661367814816,-1.38494977248135,0.954334722872486,0.00409929749572458,0.468058443971185,1.0547085344568,-0.990748474410323,2.11901082106764,1.0038084166672,1.18135439742358,-0.655693073864209,0.899955379348864,-0.368556102707959,-1.91294608644125,0.861575096537802,0.0531923035130349,1.17737936437409,-1.56499596069946,0.895068580708863,-1.25347223137051,-0.0219349834689219,1.02364558873834,0.445682854332658,0.560199429328794,0.276039377611346,-0.58166715715734,0.0205001780721659,0.98747710632003,-0.31103242205161,0.397631883568497,1.12898057629474,-1.865912523155,-0.230012316819458,-1.1707681909739,1.9245995540364,0.546471984952298,-0.16445227602184,0.988531702653658,0.16607822912324,-0.165399709102197,1.22583847671048,-0.86940004054466,0.255907216990873,-1.6542884751192,2.65141410896559,1.43821546544794,-1.56397643262472,-1.68624284668851,0.660119678292844,0.377310664316846,0.619278567675993,-1.33964604211239,-1.44731208010869,0.775492479798536,-0.686698368722651,-0.821060716467799,-0.564511406738372,-1.6496980769882,-1.5134682286149,-0.0514783905281237,0.0411693063479751,0.583462018737149,0.90926740892856,-0.00525776176746491,-1.356812043768,-0.000539308892783831,-1.08316691446056,-0.267615374857995,0.365619221938137,1.01702463887143,-0.415026813270254,0.214551644899725,-0.980367685593922,-0.589939437684722,-0.560158750432697,-0.123083392754097,-0.625818097459931,-1.11035058305429,-0.942717793161249,1.40792831416887,0.689736325633011,0.330717604249847,-0.874238618033911,-1.06132470416357,-1.51577711673734,-0.714930723901319,-0.582321919916569,-1.31110536079061,0.944993014717738,-0.796563063128261,-0.478261824627805,-0.0272305142371707,-0.258127833996392,-0.340260939755819,-0.37581118957828,0.196504764066153,0.0458128541864221,0.105989677089769,-0.673319091580911,0.767438964508254,1.76760596134405,0.103137147538212,0.134703445302412,-1.51764627040171,0.464226297638804,-0.40670882376506
"3",1103,2013,1433,46,1,"vcu","A10","akron","MAC",-0.43074865457116,0.240437274036633,0.338167379137419,-0.0254673529390866,-0.0230766021901768,-0.374512713382446,-0.0518994869986845,0.173307972629731,0.272930876131405,-0.0575707920576054,-0.223812804078348,-0.80429929669969,0.507603101482894,-1.76013599848148,1.37797497455805,3.25485841980471,1.28278531793927,1.22475425513959,-0.387416600636797,-0.0700369338098964,-0.173724595700343,0.147711023253164,-0.302869198732337,-0.838781316894775,0.477186072333857,0.0198145040632069,1.7117779973028,-0.362049750558042,-0.595400916105327,3.76107482808247,-0.214245983478148,-0.0297174605201192,-1.61543404287598,0.151811197697676,0.580392417498219,0.710627567895747,0.142819678816057,-0.688861542569921,-0.00580714409391301,0.384807138826577,0.620020610026534,1.06500851150745,-0.42878968076468,0.81498741149865,1.3089114197906,-1.28581279794089,-0.0352897097363708,3.5612823378423,-0.810718910370157,-0.572188198229248,0.352941987671115,-0.250762861878708,1.57880149602998,-0.588969990092839,0.292183510504994,0.73907364482661,-0.117048751872831,0.209371646789492,0.579546606756654,3.4757949926474,-2.07058734733854,0.386374700981137,-0.716557347679518,-0.824842469813172,0.236195849037851,-0.310916942269679,1.54035995914492,-1.05048710402514,-0.808859280656437,0.964609854014215,-0.0968550435096522,-0.286679698858589,0.975307343119006,0.749989707972737,-0.262206574932846,-1.01993503326048,-0.112650080007095,-0.230545150770541,0.257658043726384,-1.238112245173,0.481326015894403,-1.86284032928302,-0.115511494100964,1.18795349657013,0.38544799362495,0.701192901906288,-0.173103351961986,-1.04342006084222,1.12196604573331,1.18882023414764,-0.0263153398846616,-0.367049697863266,-0.88569663712525,-0.834265166761723,0.0966242542828466,0.270183426486632,0.796422461164016,0.101031751094028,-0.711888658015961,0.46561157199154,-0.742627787106041,-0.380263708379969,-0.0567528367931905,-0.241064202762317,0.204404782553271,0.807718361816961,-0.376528835419779,0.112454406824478,-0.0187410466133947,1.37162286089973,0.723209354874031,-0.53719122815637,-0.616746618683438,-0.881990661618668,-0.734042788196429,0.0546705757675576,-0.364724038232217,-0.546840260138537,1.22633116546228,-0.544748639330134,0.111264915456804,-0.593337247141484
"4",1104,2004,1356,-1,0,"southern illinois","MVC","alabama","SEC",0.0694660977059315,-0.505523187979586,-0.978071259910441,-0.277404908871878,0.386227497651602,0.661414768349932,-0.695961756431932,-0.891810316679316,0.24068747867321,0.084575182638742,-0.929279615450147,-0.415002178217386,0.247607538807112,-1.63552027567652,0.306317522890704,1.83690501536496,0.901562168656572,0.958457925790517,-0.885781377940247,-0.588990552949235,-0.508567920746353,-1.9254261452123,0.213040258026152,-0.391220664439936,-0.394464704493747,-0.512557947060295,0.691944305107777,0.152100487552182,-0.757432925674875,2.68301085432296,0.777196972614983,-0.775905336818495,-1.35763588220674,0.98875468741628,-0.28496703133105,0.856116441915471,0.52724722414768,-1.24034688994038,0.8470072973785,-0.463379016023985,-0.569641441966952,0.144982105848645,-0.743537437170619,-0.447838602412619,NA,-0.226281404857706,-0.224381062377601,2.30181512914728,-0.80634107795758,-0.364517588501513,0.0311532475082066,-0.523971542117737,0.698791719377576,NA,NA,0.662552104463116,NA,NA,NA,NA,NA,-0.233460035222517,-0.211256990255356,0.0525097658931851,0.428888498699212,-0.0416104875184279,-0.256872024209081,0.926308545444069,0.329252231410618,-1.27327907420468,1.74673597744757,-0.172169480799473,0.114820394669294,-0.333740259428977,0.536012066209154,0.608832956789389,-0.381834006128465,0.689636866933803,0.0347390503677453,0.649696182541724,-0.720533484654089,-0.0291900938218627,0.529592119472097,-1.48058943438143,-1.67674426180358,0.207705812898252,1.42359149267258,-0.229438368891551,0.377389515888248,-0.460575097915097,-0.506774409377894,-0.509363375843616,1.01141670243158,0.546161914701125,-0.716773869803837,0.417668874889886,-0.0215045779070342,-1.30260401819152,1.39866082221738,-1.39776829043504,0.0590606117398374,-0.31373351854741,-0.653758494321689,-0.393873940897865,0.301797207605037,NA,-0.346509264833804,-1.39614274064133,-0.410464880512846,-0.515683661377766,0.102794531392888,-1.17151166075241,0.335334640650564,0.211379582364607,NA,NA,0.486152703767369,NA,NA,NA,NA,NA
"5",1104,2004,1393,-9,0,"syracuse","BE","alabama","SEC",-0.180641278432614,-0.269202913612848,-0.37190872876998,0.0326720830454027,0.512167220679844,1.62671083087328,0.488520578157948,-0.0337983614025849,-0.887831432363508,-0.722813953636511,-0.694124011659546,-0.220353618976233,0.9755951142993,-0.34782447335856,-0.808206226843339,-0.350794522913495,2.63439466539609,0.301593646729464,-1.30747465104316,-0.0700369338098964,-1.84794122093041,-1.27757078006684,0.642964805324893,-0.138251600008939,-1.73825965210297,-1.91608531820408,0.0727595634179466,-1.20338650382931,1.96470483509354,0.526882906803949,1.83192352165023,0.19137524356829,-0.713140480533647,2.25489996673417,-1.74034428618028,0.31053316434151,0.335033451481869,-0.601784908774587,-0.0883375739138238,-0.139999480410524,-0.160848399967977,0.694934947468846,0.17759799487681,-1.69478435480395,NA,0.726012897237544,0.259196823065546,0.410569283832564,2.01439519974628,0.117814150220967,0.0130086580168575,0.473601580291824,-0.477066113778903,NA,NA,1.75113272705348,NA,NA,NA,NA,NA,-0.233460035222517,-0.211256990255356,0.0525097658931851,0.428888498699212,-0.0416104875184279,-0.256872024209081,0.926308545444069,0.329252231410618,-1.27327907420468,1.74673597744757,-0.172169480799473,0.114820394669294,-0.333740259428977,0.536012066209154,0.608832956789389,-0.381834006128465,0.689636866933803,0.0347390503677453,0.649696182541724,-0.720533484654089,-0.0291900938218627,0.529592119472097,-1.48058943438143,-1.67674426180358,0.207705812898252,1.42359149267258,-0.229438368891551,0.377389515888248,-0.460575097915097,-0.506774409377894,-0.509363375843616,1.01141670243158,0.546161914701125,-0.716773869803837,0.417668874889886,-0.0215045779070342,-1.30260401819152,1.39866082221738,-1.39776829043504,0.0590606117398374,-0.31373351854741,-0.653758494321689,-0.393873940897865,0.301797207605037,NA,-0.346509264833804,-1.39614274064133,-0.410464880512846,-0.515683661377766,0.102794531392888,-1.17151166075241,0.335334640650564,0.211379582364607,NA,NA,0.486152703767369,NA,NA,NA,NA,NA
"6",1104,2004,1390,-3,0,"stanford","P10","alabama","SEC",-0.555802342640433,0.454080350358078,-0.45850337607576,-1.2657753206082,0.165832982352186,0.779133800364975,-0.436856245740395,-0.59594412520458,0.111713888840445,-0.648898046794411,0.324883604766388,1.14218629571183,0.637600882820785,-0.327055186224399,-1.15113661137689,0.378438656512657,-0.450047178800255,-0.0534681257359706,0.11094817666665,0.485984800982253,1.24935953574521,-1.86064060869775,0.0410704391066558,0.873624657715045,-1.24795609013744,0.0198145040632069,-1.49341360673869,0.245582349026763,0.441603945139784,-0.551181066955557,-1.07912175368705,0.136102067546187,0.0602540014740653,1.24627576117585,-1.16999374036099,0.383277601351371,-0.763330963751336,0.530211330564774,1.91302534921901,0.462911518190846,-0.0480461907874766,0.295398008298197,0.896815519868523,-1.13008570738587,NA,0.304885788235585,0.834608008869291,-0.459080689913202,0.250905449679847,0.978851668174772,-0.201482019082868,-1.11221438875598,-1.31428635335299,NA,NA,-1.29054064840827,NA,NA,NA,NA,NA,-0.233460035222517,-0.211256990255356,0.0525097658931851,0.428888498699212,-0.0416104875184279,-0.256872024209081,0.926308545444069,0.329252231410618,-1.27327907420468,1.74673597744757,-0.172169480799473,0.114820394669294,-0.333740259428977,0.536012066209154,0.608832956789389,-0.381834006128465,0.689636866933803,0.0347390503677453,0.649696182541724,-0.720533484654089,-0.0291900938218627,0.529592119472097,-1.48058943438143,-1.67674426180358,0.207705812898252,1.42359149267258,-0.229438368891551,0.377389515888248,-0.460575097915097,-0.506774409377894,-0.509363375843616,1.01141670243158,0.546161914701125,-0.716773869803837,0.417668874889886,-0.0215045779070342,-1.30260401819152,1.39866082221738,-1.39776829043504,0.0590606117398374,-0.31373351854741,-0.653758494321689,-0.393873940897865,0.301797207605037,NA,-0.346509264833804,-1.39614274064133,-0.410464880512846,-0.515683661377766,0.102794531392888,-1.17151166075241,0.335334640650564,0.211379582364607,NA,NA,0.486152703767369,NA,NA,NA,NA,NA
"7",1104,2006,1266,-5,0,"marquette","BE","alabama","SEC",-0.0555875903633415,-0.380201830360861,-0.2853140814642,0.284609638978192,0.984441182035744,-0.680582196621558,0.540341680296255,0.410000925809519,-0.500910662865203,-0.424307406774182,0.246498403502853,1.14218629571183,-0.0123880238686694,-1.57321241427403,0.349183820957399,-0.148229750850675,2.14920156630903,0.124062760496747,1.29935649177487,-0.774331131213285,0.719190937755693,1.37863621702953,0.900919533704138,0.289849893643515,0.658779984172941,0.3101994774033,0.182027459010269,-0.175086027608868,-0.822245729502695,0.299922070223001,1.87411258361164,0.992836295888768,-1.27170316198366,-0.770972649940786,1.30808104492283,0.0195554163020633,-0.873167405274656,0.907543410344561,-1.07870273175275,-0.377053123042426,0.228684408712888,0.418058393444854,-0.200857756036665,1.33765514935039,NA,-0.0118072228818309,0.565182829983667,0.361488509300175,-0.807188400360014,1.36383780858738,-0.612317509450137,0.705318982161823,-0.220998483446836,NA,NA,1.25127427790484,NA,NA,NA,NA,NA,0.348808959393037,-0.646783133514044,-0.154864398910138,0.910620122852616,-0.49045457877051,-0.256872024209081,0.665189261959218,0.190458144573172,-0.989603012881152,0.773362238979481,-0.401189916917707,0.930018556358494,1.11123303043997,0.708599880510126,1.04904052166773,-1.07402124472628,0.725028482999355,-1.59428436263769,-0.583158300863807,-0.0842549255401823,0.0567622609653781,2.01333043069014,1.10708855926857,-1.20085374132007,-0.483176111712998,1.18166803136431,0.473545819611301,-0.410985633359463,0.833068299781167,-0.293237045158679,0.385179742890007,1.24530738813037,0.822247330993694,0.322568177640259,-0.677937313248569,-1.90629297228815,-0.383860605568252,1.88571070227123,-1.65824074432263,-0.394970034855725,-0.685600210104169,-0.747086922173538,-0.178019894037626,-0.861413933537421,NA,0.256141684456675,-1.25447519489364,-0.528403239106229,0.713641306606956,0.548807031222649,-1.34165925208134,1.14032015363585,0.602299003230124,NA,NA,-0.348414572864296,NA,NA,NA,NA,NA
"8",1104,2006,1417,3,1,"ucla","P10","alabama","SEC",-0.660013749364827,0.554337436453058,-0.267995152003042,-1.20763588462372,-0.967624524901977,0.0728196082747172,0.445953244258624,0.0253748768923631,-0.726614445072548,0.945979789298607,0.520846607925221,1.82345625305586,0.715599551623519,0.0467919821904915,-0.336676948109705,0.662029337400607,0.0351459202868113,-0.302011366461775,-0.579095361138123,1.19027899838564,-0.452760699905354,0.406853169311347,-0.560823927111581,0.503900640469743,0.222954595759138,0.0198145040632069,-0.291466755223131,0.479287002713226,-1.04909054290006,-0.778141903536506,-0.214245983478148,-1.74318591720528,-0.283476879418251,0.280571734577462,-0.127628949725728,-0.0895612392127292,1.40593875633424,-1.41450015753105,0.715805075613512,0.446468490956263,-1.23173068981584,-0.943773345125632,0.586215344274989,-0.536746822427233,NA,-0.83949004993882,-0.370312850292396,-0.986974308942253,-0.953840354627493,1.13710066645288,-1.07303772925513,-0.896593233921704,0.160868469189072,NA,NA,-1.80306022013372,NA,NA,NA,NA,NA,0.348808959393037,-0.646783133514044,-0.154864398910138,0.910620122852616,-0.49045457877051,-0.256872024209081,0.665189261959218,0.190458144573172,-0.989603012881152,0.773362238979481,-0.401189916917707,0.930018556358494,1.11123303043997,0.708599880510126,1.04904052166773,-1.07402124472628,0.725028482999355,-1.59428436263769,-0.583158300863807,-0.0842549255401823,0.0567622609653781,2.01333043069014,1.10708855926857,-1.20085374132007,-0.483176111712998,1.18166803136431,0.473545819611301,-0.410985633359463,0.833068299781167,-0.293237045158679,0.385179742890007,1.24530738813037,0.822247330993694,0.322568177640259,-0.677937313248569,-1.90629297228815,-0.383860605568252,1.88571070227123,-1.65824074432263,-0.394970034855725,-0.685600210104169,-0.747086922173538,-0.178019894037626,-0.861413933537421,NA,0.256141684456675,-1.25447519489364,-0.528403239106229,0.713641306606956,0.548807031222649,-1.34165925208134,1.14032015363585,0.602299003230124,NA,NA,-0.348414572864296,NA,NA,NA,NA,NA
"9",1104,2012,1166,1,1,"creighton","MVC","alabama","SEC",-0.222325841122372,-0.208332539912324,1.10020027542828,1.56367723063697,-0.0545615329472351,1.43836037964922,-0.449811521274972,-0.359251172024793,0.36966106850598,-0.481165796652721,2.32370623698649,-0.366340038407097,-0.974371605769063,-0.0570544534803115,1.29224237842467,-2.05233860824119,-1.7323432263875,-0.728085493420296,2.41109330268256,1.48682392360812,0.551769275232688,0.147711023253164,0.385010076945649,1.41848110418181,0.350070334046498,1.56853436187703,0.801212200700102,-0.735977196456382,-1.59999937543653,-1.85620587729601,-0.193151452497443,-0.610085808752189,-0.584241400199028,-0.49199148670125,0.718063238902876,-1.14435557585572,0.856756548717641,0.00775152779276161,0.798275043580076,-0.159183012184204,1.07397060355037,0.964831420298953,2.01221300572932,1.11892180806712,-1.18318317370942,-0.900601460017227,1.70993047939499,-1.68307632693477,-1.35044310637791,-0.34671725052485,1.49594557757537,1.55732604442228,1.40089521020402,0.568503896317508,-0.998801985486678,-1.09607686781934,1.03922947221903,0.783344063638274,-0.0754378725312367,-1.65934891366257,2.48710791400113,-0.289808647604668,-0.138106604436713,-1.06412035227854,-1.05484490369327,-1.20860512477384,-1.85191540943575,0.253356834986466,0.440287500880577,0.0505425453050925,0.887098844289611,-1.05008115258603,0.74886340931645,-0.436952637276759,-0.434794389233818,-1.37210108516315,0.310353232469345,0.0525877777538724,0.823529334559853,-2.74065364682349,0.198535545177109,0.142714615752619,0.594102480829402,-0.348480312159557,-0.804278307583814,-1.09510010208296,-1.96333696564317,-0.599430047050948,-1.94393731245224,0.444975280472288,0.560912411718178,-0.102752867328333,0.075853959636431,0.0400053181647471,1.79120367946344,-1.71033545207134,0.831984506341019,-0.0265715006592036,-0.603655351337329,-1.08720498003061,-0.00969260045891911,-1.79554229209074,-1.18953280236009,-0.365973464360497,-2.05996909990028,-0.461794310497416,-1.16704419418378,-1.27880740694955,0.155358435119694,0.113418512714733,0.102794531392888,-1.08763328142047,-1.56882787801744,-1.15547036559941,-1.13150698422526,0.393188544034907,-0.216745474406203,-0.855536654285805,-0.463931110914291,0.638868755153262,-0.000196573653301147,-0.72805286057942
"10",1105,2005,1324,10,1,"oakland","MCon","alabama a&m","SWAC",2.90401636060945,-2.31492488464613,-0.978071259910441,2.66832651434227,0.00840832856688584,-0.963107873457661,-1.02539590573974,-0.921396935826792,0.756581838004284,2.30205238790176,-0.576546209764247,-0.269015758786521,-0.272383586544451,-0.223208750553596,3.43555728175936,0.0543350212121457,1.76797841702633,0.337099823976007,-0.809109873739715,-0.181241280768325,-1.20615818125888,-0.82407202446502,-0.0449144703530921,0.406604846457822,-0.0131174896316702,2.24609929967058,3.05941537627478,0.572768864187813,-1.1787161505557,0.0162210244968148,2.94993366362759,1.73902417218714,-0.41237595975287,0.366412092497318,-0.147296209926394,-0.453283424262037,-1.01046295717881,1.43000321311657,-3.52366671516761,-2.29403604814087,-0.595218057981379,-0.304161882584635,-0.462191276102882,-0.359547800592552,NA,-1.10361824622024,0.154576607464865,0.063936313697567,-1.30048891152725,-0.247702870529662,0.224163825833767,1.63330261561235,2.95877717020584,NA,NA,0.444645061787382,NA,NA,NA,NA,NA,4.46225766329002,-3.39048529698867,-3.61641776524249,1.43089027693829,2.08291821107476,-0.84097241879913,-3.64766011157245,-4.2509526342251,1.75259891324622,-1.18661042462066,-2.65322420541367,0.74886340931645,-0.849802148667888,0.514438589421532,0.0365631224475428,2.31000525508524,1.75138534890035,-0.205327557864635,-2.20127981033356,-2.16983464708021,-2.63641152236819,0.78763356490132,0.54103399815763,0.187160276756823,0.247184780018895,-1.23756658171837,0.695540826506939,-1.37455526021778,-0.492916182857503,2.48274868969111,0.771459725979525,-1.43144157042242,0.500147678652363,-0.21969723841753,-0.0247874703198744,-0.448249120031062,1.91299792598992,-1.68598841812366,-1.84420304914141,-3.34616923772688,-0.805716712110331,-1.06994032288723,-2.58691798146019,-0.399732604095962,NA,0.652266864870394,-0.653368172896012,2.5397052435424,-0.107372154154269,1.52531709094608,-1.47996605219499,1.25922928375428,0.496629341515044,NA,NA,3.88426461995956,NA,NA,NA,NA,NA
